source_id,bp_rp,phot_g_mean_mag,parallax
208992013409633536,3.042428970336914,14.849964141845703,26.08383898534553
208993246064997760,3.2045936584472656,19.278779983520508,5.50853433314161
208999877491872640,1.6405620574951172,20.683637619018555,12.855759202098465
209035959514944768,2.0286331176757812,14.168416976928711,6.42320907950622
209038673933257728,2.148937225341797,20.701210021972656,5.6707955164103865
209058774380244992,0.6782073974609375,20.419963836669922,6.97722707806214
209064065782300416,2.293811798095703,15.442765235900879,6.181055410786144
209090728937570560,3.02652645111084,15.270851135253906,22.315669972216632
209217924392648448,3.533365249633789,19.701583862304688,7.973935445850932
209236616091395200,2.4745101928710938,20.155906677246094,5.559888838042784
209268334424769920,3.0198307037353516,20.861722946166992,5.438416172477271
209272354513915648,1.4817962646484375,20.531044006347656,7.252101542230738
209341177070839168,2.6502599716186523,16.480186462402344,5.812164419610425
209415218009212288,1.2698707580566406,11.874234199523926,8.435469673023492
209467930145864960,1.1693534851074219,17.775676727294922,5.121243222456941
209475558008928896,1.2979297637939453,18.196151733398438,9.891291606111208
209496822390309120,3.027284622192383,19.49766731262207,6.657331473874694
209501014276450688,3.3000659942626953,18.232484817504883,6.616162356185606
209536542247013632,0.23739242553710938,19.111183166503906,5.288716048226785
209566989272290432,1.9865951538085938,20.58561134338379,6.854033687589192
209659039010458880,2.9519472122192383,16.761795043945312,6.981027420954157
209677902504195840,2.5402069091796875,19.454965591430664,7.26995251570094
209710093286704896,3.2329368591308594,19.403072357177734,6.236749931380917
209730606049884800,3.0799789428710938,18.29383659362793,5.996844669653248
209847055499368320,0.873809814453125,11.77636432647705,5.2333453148448905
209847880133086080,2.9885520935058594,17.4178409576416,5.41921897547851
209885160446567552,1.28857421875,12.463250160217285,6.209131281822385
210006415963906304,3.304574966430664,20.919797897338867,5.229223224089207
210071630747275392,1.8439197540283203,20.818126678466797,5.883023955059513
210084618729481728,2.1727638244628906,15.55437183380127,5.101157633869568
210140659463189760,2.511138916015625,18.81365394592285,6.09511529767221
210191924192833920,1.7478199005126953,19.634855270385742,7.236479193622137
210209546442629504,2.839244842529297,17.098609924316406,5.585172259280656
210232331244054144,1.1938762664794922,20.77874183654785,5.379108998055359
210299985570492928,0.8339529037475586,9.052255630493164,7.751355719131325
210300668467488000,2.928731918334961,17.554698944091797,5.722669271347628
210378806807280640,3.1725006103515625,19.01449966430664,5.528675027440642
210378909889008128,2.6321840286254883,14.90689754486084,11.902309550070695
210413230970110080,2.920421600341797,17.622743606567383,5.029131716234372
210503360859528576,1.8862495422363281,20.512733459472656,6.586609384620181
210507312229441920,1.6734352111816406,20.81748390197754,5.321998803542584
210545279740753408,1.2824878692626953,20.908323287963867,7.418590858839828
210573076770302080,2.445723533630371,14.211942672729492,10.462035212589896
210623826105417856,2.2065486907958984,19.451723098754883,10.285384445542428
210641796246973440,2.912525177001953,17.801925659179688,5.066582390991065
210642998836822144,1.9054698944091797,20.708114624023438,6.154139968047859
210697905699064832,1.62091064453125,20.79334831237793,5.694122839115181
210718487181319040,2.858003616333008,20.186832427978516,5.208782324648492
210719071298715648,2.457143783569336,20.356945037841797,16.08346925221611
210761707437501440,2.8990821838378906,17.317914962768555,5.388096089233501
210896711146172416,2.1815223693847656,14.05350112915039,7.77248616837855
210918117260490880,3.5128841400146484,19.369422912597656,9.803286035360264
210931551919342464,2.3961105346679688,20.066566467285156,6.758972216939892
210951098316688640,1.5238494873046875,18.890718460083008,7.5029259681565215
210973397787096960,2.548556327819824,15.89654541015625,6.0391037991369085
210996491827669760,1.1859626770019531,19.862741470336914,7.979868171126432
211043599026487040,1.69268798828125,20.89178466796875,5.708959243837713
211054452407759488,2.877121925354004,16.932836532592773,8.561590398157334
211096856623319424,2.3994226455688477,15.3464994430542,7.920760716689605
